arquivo_zip,nome_arquivo,regiao,ip_sensor,tamanho_compactado,tamanho_original
e3/af-south-1a-13.247.58.222-20240102-2012.pcap.gz,af-south-1a-13.247.58.222-20240102-2012.pcap.gz,af-south-1,13.247.58.222,916085,916057
e3/af-south-1a-13.247.58.222-20240103-2012.pcap.gz,af-south-1a-13.247.58.222-20240103-2012.pcap.gz,af-south-1,13.247.58.222,1085046,1085018
e3/af-south-1a-13.247.58.222-20240104-2012.pcap.gz,af-south-1a-13.247.58.222-20240104-2012.pcap.gz,af-south-1,13.247.58.222,1114417,1114389
e3/af-south-1a-13.247.58.222-20240105-2012.pcap.gz,af-south-1a-13.247.58.222-20240105-2012.pcap.gz,af-south-1,13.247.58.222,1104591,1104563
e3/af-south-1a-13.247.58.222-20240106-2012.pcap.gz,af-south-1a-13.247.58.222-20240106-2012.pcap.gz,af-south-1,13.247.58.222,1079255,1079227
e3/af-south-1a-13.247.58.222-20240107-2012.pcap.gz,af-south-1a-13.247.58.222-20240107-2012.pcap.gz,af-south-1,13.247.58.222,1070494,1070466
e3/af-south-1a-13.247.58.222-20240108-2012.pcap.gz,af-south-1a-13.247.58.222-20240108-2012.pcap.gz,af-south-1,13.247.58.222,1025757,1025729
e3/af-south-1a-13.247.58.222-20240109-2012.pcap.gz,af-south-1a-13.247.58.222-20240109-2012.pcap.gz,af-south-1,13.247.58.222,1036287,1036259
e3/af-south-1a-13.247.58.222-20240110-2012.pcap.gz,af-south-1a-13.247.58.222-20240110-2012.pcap.gz,af-south-1,13.247.58.222,1114547,1114519
e3/af-south-1a-13.247.58.222-20240111-2012.pcap.gz,af-south-1a-13.247.58.222-20240111-2012.pcap.gz,af-south-1,13.247.58.222,925320,925292
e3/af-south-1a-13.247.58.222-20240112-2012.pcap.gz,af-south-1a-13.247.58.222-20240112-2012.pcap.gz,af-south-1,13.247.58.222,870147,870119
e3/af-south-1a-13.247.58.222-20240113-2013.pcap.gz,af-south-1a-13.247.58.222-20240113-2013.pcap.gz,af-south-1,13.247.58.222,899133,899105
e3/af-south-1a-13.247.58.222-20240114-2013.pcap.gz,af-south-1a-13.247.58.222-20240114-2013.pcap.gz,af-south-1,13.247.58.222,760235,760207
e3/af-south-1a-13.247.58.222-20240115-2013.pcap.gz,af-south-1a-13.247.58.222-20240115-2013.pcap.gz,af-south-1,13.247.58.222,725275,725247
e3/af-south-1a-13.247.58.222-20240116-2013.pcap.gz,af-south-1a-13.247.58.222-20240116-2013.pcap.gz,af-south-1,13.247.58.222,1003544,1003516
e3/af-south-1a-13.247.58.222-20240117-2013.pcap.gz,af-south-1a-13.247.58.222-20240117-2013.pcap.gz,af-south-1,13.247.58.222,820528,820500
e3/af-south-1a-13.247.58.222-20240118-2013.pcap.gz,af-south-1a-13.247.58.222-20240118-2013.pcap.gz,af-south-1,13.247.58.222,908531,908503
e3/af-south-1a-13.247.58.222-20240119-2013.pcap.gz,af-south-1a-13.247.58.222-20240119-2013.pcap.gz,af-south-1,13.247.58.222,801843,801815
e3/af-south-1a-13.247.58.222-20240120-2013.pcap.gz,af-south-1a-13.247.58.222-20240120-2013.pcap.gz,af-south-1,13.247.58.222,837349,837321
e3/af-south-1a-13.247.58.222-20240121-2013.pcap.gz,af-south-1a-13.247.58.222-20240121-2013.pcap.gz,af-south-1,13.247.58.222,868737,868709
e3/af-south-1a-13.247.58.222-20240122-2013.pcap.gz,af-south-1a-13.247.58.222-20240122-2013.pcap.gz,af-south-1,13.247.58.222,917987,917959
e3/af-south-1a-13.247.58.222-20240123-2013.pcap.gz,af-south-1a-13.247.58.222-20240123-2013.pcap.gz,af-south-1,13.247.58.222,752168,752140
e3/af-south-1a-13.247.58.222-20240124-2013.pcap.gz,af-south-1a-13.247.58.222-20240124-2013.pcap.gz,af-south-1,13.247.58.222,664247,664219
e3/af-south-1a-13.247.58.222-20240125-2013.pcap.gz,af-south-1a-13.247.58.222-20240125-2013.pcap.gz,af-south-1,13.247.58.222,676879,676851
e3/af-south-1a-13.247.58.222-20240126-2013.pcap.gz,af-south-1a-13.247.58.222-20240126-2013.pcap.gz,af-south-1,13.247.58.222,603096,603068
e3/af-south-1a-13.247.58.222-20240127-2013.pcap.gz,af-south-1a-13.247.58.222-20240127-2013.pcap.gz,af-south-1,13.247.58.222,646912,646884
e3/af-south-1a-13.247.58.222-20240128-2013.pcap.gz,af-south-1a-13.247.58.222-20240128-2013.pcap.gz,af-south-1,13.247.58.222,668452,668424
e3/af-south-1a-13.247.58.222-20240129-2013.pcap.gz,af-south-1a-13.247.58.222-20240129-2013.pcap.gz,af-south-1,13.247.58.222,624352,624324
e3/af-south-1a-13.247.58.222-20240130-2013.pcap.gz,af-south-1a-13.247.58.222-20240130-2013.pcap.gz,af-south-1,13.247.58.222,4172232,4172204
e3/af-south-1a-13.247.58.222-20240131-2014.pcap.gz,af-south-1a-13.247.58.222-20240131-2014.pcap.gz,af-south-1,13.247.58.222,620729,620701
e3/af-south-1a-13.247.58.222-20240201-2014.pcap.gz,af-south-1a-13.247.58.222-20240201-2014.pcap.gz,af-south-1,13.247.58.222,672099,672071
e3/af-south-1a-13.247.58.222-20240202-2014.pcap.gz,af-south-1a-13.247.58.222-20240202-2014.pcap.gz,af-south-1,13.247.58.222,627474,627446
e3/af-south-1a-13.247.58.222-20240203-2014.pcap.gz,af-south-1a-13.247.58.222-20240203-2014.pcap.gz,af-south-1,13.247.58.222,671846,671818
e3/af-south-1a-13.247.58.222-20240204-2014.pcap.gz,af-south-1a-13.247.58.222-20240204-2014.pcap.gz,af-south-1,13.247.58.222,648545,648517
e3/af-south-1a-13.247.58.222-20240205-2014.pcap.gz,af-south-1a-13.247.58.222-20240205-2014.pcap.gz,af-south-1,13.247.58.222,631190,631162
e3/af-south-1a-13.247.58.222-20240206-2014.pcap.gz,af-south-1a-13.247.58.222-20240206-2014.pcap.gz,af-south-1,13.247.58.222,590831,590803
e3/af-south-1a-13.247.58.222-20240207-2014.pcap.gz,af-south-1a-13.247.58.222-20240207-2014.pcap.gz,af-south-1,13.247.58.222,710258,710230
e3/af-south-1a-13.247.58.222-20240208-2014.pcap.gz,af-south-1a-13.247.58.222-20240208-2014.pcap.gz,af-south-1,13.247.58.222,648824,648796
e3/af-south-1a-13.247.58.222-20240209-2015.pcap.gz,af-south-1a-13.247.58.222-20240209-2015.pcap.gz,af-south-1,13.247.58.222,629559,629531
e3/af-south-1a-13.247.58.222-20240210-2015.pcap.gz,af-south-1a-13.247.58.222-20240210-2015.pcap.gz,af-south-1,13.247.58.222,735825,735797
e3/af-south-1a-13.247.58.222-20240211-2015.pcap.gz,af-south-1a-13.247.58.222-20240211-2015.pcap.gz,af-south-1,13.247.58.222,711530,711502
e3/af-south-1a-13.247.58.222-20240212-2015.pcap.gz,af-south-1a-13.247.58.222-20240212-2015.pcap.gz,af-south-1,13.247.58.222,618007,617979
e3/af-south-1a-13.247.58.222-20240213-2015.pcap.gz,af-south-1a-13.247.58.222-20240213-2015.pcap.gz,af-south-1,13.247.58.222,568409,568381
e3/af-south-1a-13.247.58.222-20240214-2015.pcap.gz,af-south-1a-13.247.58.222-20240214-2015.pcap.gz,af-south-1,13.247.58.222,671620,671592
e3/af-south-1a-13.247.58.222-20240215-2015.pcap.gz,af-south-1a-13.247.58.222-20240215-2015.pcap.gz,af-south-1,13.247.58.222,651037,651009
e3/af-south-1a-13.247.58.222-20240216-2015.pcap.gz,af-south-1a-13.247.58.222-20240216-2015.pcap.gz,af-south-1,13.247.58.222,634131,634103
e3/af-south-1a-13.247.58.222-20240217-2015.pcap.gz,af-south-1a-13.247.58.222-20240217-2015.pcap.gz,af-south-1,13.247.58.222,717867,717839
e3/af-south-1a-13.247.58.222-20240218-2015.pcap.gz,af-south-1a-13.247.58.222-20240218-2015.pcap.gz,af-south-1,13.247.58.222,583400,583372
e3/af-south-1a-13.247.58.222-20240219-2015.pcap.gz,af-south-1a-13.247.58.222-20240219-2015.pcap.gz,af-south-1,13.247.58.222,585458,585430
e3/af-south-1a-13.247.58.222-20240220-2015.pcap.gz,af-south-1a-13.247.58.222-20240220-2015.pcap.gz,af-south-1,13.247.58.222,558001,557973
e3/af-south-1a-13.247.58.222-20240221-2015.pcap.gz,af-south-1a-13.247.58.222-20240221-2015.pcap.gz,af-south-1,13.247.58.222,622510,622482
e3/af-south-1a-13.247.58.222-20240222-2015.pcap.gz,af-south-1a-13.247.58.222-20240222-2015.pcap.gz,af-south-1,13.247.58.222,576690,576662
e3/af-south-1a-13.247.58.222-20240223-2015.pcap.gz,af-south-1a-13.247.58.222-20240223-2015.pcap.gz,af-south-1,13.247.58.222,542163,542135
e3/af-south-1a-13.247.58.222-20240224-2015.pcap.gz,af-south-1a-13.247.58.222-20240224-2015.pcap.gz,af-south-1,13.247.58.222,514951,514923
e3/af-south-1a-13.247.58.222-20240225-2015.pcap.gz,af-south-1a-13.247.58.222-20240225-2015.pcap.gz,af-south-1,13.247.58.222,535489,535461
e3/af-south-1a-13.247.58.222-20240226-2015.pcap.gz,af-south-1a-13.247.58.222-20240226-2015.pcap.gz,af-south-1,13.247.58.222,569092,569064
e3/af-south-1a-13.247.58.222-20240227-2015.pcap.gz,af-south-1a-13.247.58.222-20240227-2015.pcap.gz,af-south-1,13.247.58.222,566567,566539
e3/af-south-1a-13.247.58.222-20240228-2015.pcap.gz,af-south-1a-13.247.58.222-20240228-2015.pcap.gz,af-south-1,13.247.58.222,588305,588277
e3/af-south-1a-13.247.58.222-20240229-2015.pcap.gz,af-south-1a-13.247.58.222-20240229-2015.pcap.gz,af-south-1,13.247.58.222,615279,615251
e3/af-south-1a-13.247.58.222-20240301-2015.pcap.gz,af-south-1a-13.247.58.222-20240301-2015.pcap.gz,af-south-1,13.247.58.222,626861,626833
e3/af-south-1a-13.247.58.222-20240302-2015.pcap.gz,af-south-1a-13.247.58.222-20240302-2015.pcap.gz,af-south-1,13.247.58.222,610223,610195
e3/af-south-1a-13.247.61.112-20231221-1745.pcap.gz,af-south-1a-13.247.61.112-20231221-1745.pcap.gz,af-south-1,13.247.61.112,749101,749073
e3/af-south-1a-13.247.61.112-20231222-1745.pcap.gz,af-south-1a-13.247.61.112-20231222-1745.pcap.gz,af-south-1,13.247.61.112,861644,861616
e3/af-south-1a-13.247.61.112-20231223-1745.pcap.gz,af-south-1a-13.247.61.112-20231223-1745.pcap.gz,af-south-1,13.247.61.112,763791,763763
e3/af-south-1a-13.247.61.112-20231224-1745.pcap.gz,af-south-1a-13.247.61.112-20231224-1745.pcap.gz,af-south-1,13.247.61.112,801451,801423
e3/af-south-1a-13.247.61.112-20231225-1745.pcap.gz,af-south-1a-13.247.61.112-20231225-1745.pcap.gz,af-south-1,13.247.61.112,1008883,1008855
e3/af-south-1a-13.247.61.112-20231226-1745.pcap.gz,af-south-1a-13.247.61.112-20231226-1745.pcap.gz,af-south-1,13.247.61.112,834788,834760
e3/af-south-1a-13.247.61.112-20231227-1745.pcap.gz,af-south-1a-13.247.61.112-20231227-1745.pcap.gz,af-south-1,13.247.61.112,863985,863957
e3/af-south-1a-13.247.61.112-20231228-1745.pcap.gz,af-south-1a-13.247.61.112-20231228-1745.pcap.gz,af-south-1,13.247.61.112,894534,894506
e3/af-south-1a-13.247.61.112-20231229-1745.pcap.gz,af-south-1a-13.247.61.112-20231229-1745.pcap.gz,af-south-1,13.247.61.112,817230,817202
e3/af-south-1a-13.247.61.112-20231230-1745.pcap.gz,af-south-1a-13.247.61.112-20231230-1745.pcap.gz,af-south-1,13.247.61.112,853100,853072
e3/af-south-1a-13.247.61.112-20231231-1745.pcap.gz,af-south-1a-13.247.61.112-20231231-1745.pcap.gz,af-south-1,13.247.61.112,826961,826933
e3/af-south-1a-13.247.61.112-20240101-1745.pcap.gz,af-south-1a-13.247.61.112-20240101-1745.pcap.gz,af-south-1,13.247.61.112,915981,915953
e3/af-south-1a-13.247.61.112-20240102-1745.pcap.gz,af-south-1a-13.247.61.112-20240102-1745.pcap.gz,af-south-1,13.247.61.112,957795,957767
e3/af-south-1a-13.247.61.112-20240103-1745.pcap.gz,af-south-1a-13.247.61.112-20240103-1745.pcap.gz,af-south-1,13.247.61.112,998716,998688
e3/af-south-1a-13.247.61.112-20240104-1745.pcap.gz,af-south-1a-13.247.61.112-20240104-1745.pcap.gz,af-south-1,13.247.61.112,1035125,1035097
e3/af-south-1a-13.247.61.112-20240105-1746.pcap.gz,af-south-1a-13.247.61.112-20240105-1746.pcap.gz,af-south-1,13.247.61.112,949912,949884
e3/af-south-1a-13.247.61.112-20240106-1746.pcap.gz,af-south-1a-13.247.61.112-20240106-1746.pcap.gz,af-south-1,13.247.61.112,967558,967530
e3/af-south-1a-13.247.61.112-20240107-1746.pcap.gz,af-south-1a-13.247.61.112-20240107-1746.pcap.gz,af-south-1,13.247.61.112,1014016,1013988
e3/af-south-1a-13.247.61.112-20240108-1746.pcap.gz,af-south-1a-13.247.61.112-20240108-1746.pcap.gz,af-south-1,13.247.61.112,880729,880701
e3/af-south-1a-13.247.61.112-20240109-1746.pcap.gz,af-south-1a-13.247.61.112-20240109-1746.pcap.gz,af-south-1,13.247.61.112,994533,994505
e3/af-south-1a-13.247.61.112-20240110-1746.pcap.gz,af-south-1a-13.247.61.112-20240110-1746.pcap.gz,af-south-1,13.247.61.112,1060354,1060326
e3/af-south-1a-13.247.61.112-20240111-1746.pcap.gz,af-south-1a-13.247.61.112-20240111-1746.pcap.gz,af-south-1,13.247.61.112,997893,997865
e3/af-south-1a-13.247.61.112-20240112-1746.pcap.gz,af-south-1a-13.247.61.112-20240112-1746.pcap.gz,af-south-1,13.247.61.112,1097344,1097316
e3/af-south-1a-13.247.61.112-20240113-1746.pcap.gz,af-south-1a-13.247.61.112-20240113-1746.pcap.gz,af-south-1,13.247.61.112,1056720,1056692
e3/af-south-1a-13.247.61.112-20240114-1746.pcap.gz,af-south-1a-13.247.61.112-20240114-1746.pcap.gz,af-south-1,13.247.61.112,909670,909642
e3/af-south-1a-13.247.61.112-20240115-1746.pcap.gz,af-south-1a-13.247.61.112-20240115-1746.pcap.gz,af-south-1,13.247.61.112,909041,909013
e3/af-south-1a-13.247.61.112-20240116-1746.pcap.gz,af-south-1a-13.247.61.112-20240116-1746.pcap.gz,af-south-1,13.247.61.112,989475,989447
e3/af-south-1a-13.247.61.112-20240117-1746.pcap.gz,af-south-1a-13.247.61.112-20240117-1746.pcap.gz,af-south-1,13.247.61.112,900926,900898
e3/af-south-1a-13.247.61.112-20240118-1746.pcap.gz,af-south-1a-13.247.61.112-20240118-1746.pcap.gz,af-south-1,13.247.61.112,935758,935730
e3/af-south-1a-13.247.61.112-20240119-1746.pcap.gz,af-south-1a-13.247.61.112-20240119-1746.pcap.gz,af-south-1,13.247.61.112,780991,780963
e3/af-south-1a-13.247.61.112-20240120-1746.pcap.gz,af-south-1a-13.247.61.112-20240120-1746.pcap.gz,af-south-1,13.247.61.112,857527,857499
e3/af-south-1a-13.247.61.112-20240121-1746.pcap.gz,af-south-1a-13.247.61.112-20240121-1746.pcap.gz,af-south-1,13.247.61.112,949198,949170
e3/af-south-1a-13.247.61.112-20240122-1746.pcap.gz,af-south-1a-13.247.61.112-20240122-1746.pcap.gz,af-south-1,13.247.61.112,993300,993272
e3/af-south-1a-13.247.61.112-20240123-1747.pcap.gz,af-south-1a-13.247.61.112-20240123-1747.pcap.gz,af-south-1,13.247.61.112,867031,867003
e3/af-south-1a-13.247.61.112-20240124-1747.pcap.gz,af-south-1a-13.247.61.112-20240124-1747.pcap.gz,af-south-1,13.247.61.112,757414,757386
e3/af-south-1a-13.247.61.112-20240125-1747.pcap.gz,af-south-1a-13.247.61.112-20240125-1747.pcap.gz,af-south-1,13.247.61.112,692540,692512
e3/af-south-1a-13.247.61.112-20240126-1747.pcap.gz,af-south-1a-13.247.61.112-20240126-1747.pcap.gz,af-south-1,13.247.61.112,670844,670816
e3/af-south-1a-13.247.61.112-20240127-1747.pcap.gz,af-south-1a-13.247.61.112-20240127-1747.pcap.gz,af-south-1,13.247.61.112,637076,637048
e3/af-south-1a-13.247.61.112-20240128-1747.pcap.gz,af-south-1a-13.247.61.112-20240128-1747.pcap.gz,af-south-1,13.247.61.112,645035,645007
e3/af-south-1a-13.247.61.112-20240129-1747.pcap.gz,af-south-1a-13.247.61.112-20240129-1747.pcap.gz,af-south-1,13.247.61.112,669265,669237
e3/af-south-1a-13.247.61.112-20240130-1747.pcap.gz,af-south-1a-13.247.61.112-20240130-1747.pcap.gz,af-south-1,13.247.61.112,4216342,4216314
e3/af-south-1a-13.247.61.112-20240131-1747.pcap.gz,af-south-1a-13.247.61.112-20240131-1747.pcap.gz,af-south-1,13.247.61.112,668736,668708
e3/af-south-1a-13.247.61.112-20240201-1747.pcap.gz,af-south-1a-13.247.61.112-20240201-1747.pcap.gz,af-south-1,13.247.61.112,698475,698447
e3/af-south-1a-13.247.61.112-20240202-1747.pcap.gz,af-south-1a-13.247.61.112-20240202-1747.pcap.gz,af-south-1,13.247.61.112,654380,654352
e3/af-south-1a-13.247.61.112-20240203-1747.pcap.gz,af-south-1a-13.247.61.112-20240203-1747.pcap.gz,af-south-1,13.247.61.112,685716,685688
e3/af-south-1a-13.247.61.112-20240204-1747.pcap.gz,af-south-1a-13.247.61.112-20240204-1747.pcap.gz,af-south-1,13.247.61.112,675088,675060
e3/af-south-1a-13.247.61.112-20240205-1747.pcap.gz,af-south-1a-13.247.61.112-20240205-1747.pcap.gz,af-south-1,13.247.61.112,676122,676094
e3/af-south-1a-13.247.61.112-20240206-1747.pcap.gz,af-south-1a-13.247.61.112-20240206-1747.pcap.gz,af-south-1,13.247.61.112,657070,657042
e3/af-south-1a-13.247.61.112-20240207-1747.pcap.gz,af-south-1a-13.247.61.112-20240207-1747.pcap.gz,af-south-1,13.247.61.112,631995,631967
e3/af-south-1a-13.247.61.112-20240208-1747.pcap.gz,af-south-1a-13.247.61.112-20240208-1747.pcap.gz,af-south-1,13.247.61.112,618907,618879
e3/af-south-1a-13.247.61.112-20240209-1748.pcap.gz,af-south-1a-13.247.61.112-20240209-1748.pcap.gz,af-south-1,13.247.61.112,631571,631543
e3/af-south-1a-13.247.61.112-20240210-1748.pcap.gz,af-south-1a-13.247.61.112-20240210-1748.pcap.gz,af-south-1,13.247.61.112,749025,748997
e3/af-south-1a-13.247.61.112-20240211-1748.pcap.gz,af-south-1a-13.247.61.112-20240211-1748.pcap.gz,af-south-1,13.247.61.112,717662,717634
e3/af-south-1a-13.247.61.112-20240212-1748.pcap.gz,af-south-1a-13.247.61.112-20240212-1748.pcap.gz,af-south-1,13.247.61.112,714313,714285
e3/af-south-1a-13.247.61.112-20240213-1748.pcap.gz,af-south-1a-13.247.61.112-20240213-1748.pcap.gz,af-south-1,13.247.61.112,619348,619320
e3/af-south-1a-13.247.61.112-20240214-1748.pcap.gz,af-south-1a-13.247.61.112-20240214-1748.pcap.gz,af-south-1,13.247.61.112,635881,635853
e3/af-south-1a-13.247.61.112-20240215-1748.pcap.gz,af-south-1a-13.247.61.112-20240215-1748.pcap.gz,af-south-1,13.247.61.112,618326,618298
e3/af-south-1a-13.247.61.112-20240216-1748.pcap.gz,af-south-1a-13.247.61.112-20240216-1748.pcap.gz,af-south-1,13.247.61.112,652097,652069
e3/af-south-1a-13.247.61.112-20240217-1748.pcap.gz,af-south-1a-13.247.61.112-20240217-1748.pcap.gz,af-south-1,13.247.61.112,654533,654505
e3/af-south-1a-13.247.61.112-20240218-1748.pcap.gz,af-south-1a-13.247.61.112-20240218-1748.pcap.gz,af-south-1,13.247.61.112,549121,549093
e3/af-south-1a-13.247.61.112-20240219-1748.pcap.gz,af-south-1a-13.247.61.112-20240219-1748.pcap.gz,af-south-1,13.247.61.112,587843,587815
e3/af-south-1a-13.247.61.112-20240220-1748.pcap.gz,af-south-1a-13.247.61.112-20240220-1748.pcap.gz,af-south-1,13.247.61.112,602211,602183
e3/af-south-1a-13.247.61.112-20240221-1748.pcap.gz,af-south-1a-13.247.61.112-20240221-1748.pcap.gz,af-south-1,13.247.61.112,615397,615369
e3/af-south-1a-13.247.61.112-20240222-1749.pcap.gz,af-south-1a-13.247.61.112-20240222-1749.pcap.gz,af-south-1,13.247.61.112,582137,582109
e3/af-south-1a-13.247.61.112-20240223-1749.pcap.gz,af-south-1a-13.247.61.112-20240223-1749.pcap.gz,af-south-1,13.247.61.112,532966,532938
e3/af-south-1a-13.247.61.112-20240224-1749.pcap.gz,af-south-1a-13.247.61.112-20240224-1749.pcap.gz,af-south-1,13.247.61.112,533282,533254
e3/af-south-1a-13.247.61.112-20240225-1749.pcap.gz,af-south-1a-13.247.61.112-20240225-1749.pcap.gz,af-south-1,13.247.61.112,511824,511796
e3/af-south-1a-13.247.61.112-20240226-1749.pcap.gz,af-south-1a-13.247.61.112-20240226-1749.pcap.gz,af-south-1,13.247.61.112,582446,582418
e3/af-south-1a-13.247.61.112-20240227-1749.pcap.gz,af-south-1a-13.247.61.112-20240227-1749.pcap.gz,af-south-1,13.247.61.112,609159,609131
e3/af-south-1a-13.247.61.112-20240228-1749.pcap.gz,af-south-1a-13.247.61.112-20240228-1749.pcap.gz,af-south-1,13.247.61.112,590898,590870
e3/af-south-1a-13.247.61.112-20240229-1749.pcap.gz,af-south-1a-13.247.61.112-20240229-1749.pcap.gz,af-south-1,13.247.61.112,568074,568046
e3/af-south-1a-13.247.61.112-20240301-1749.pcap.gz,af-south-1a-13.247.61.112-20240301-1749.pcap.gz,af-south-1,13.247.61.112,646075,646047
e3/af-south-1a-13.247.61.112-20240302-1749.pcap.gz,af-south-1a-13.247.61.112-20240302-1749.pcap.gz,af-south-1,13.247.61.112,597230,597202
e3/af-south-1a-13.247.64.145-20231219-2011.pcap.gz,af-south-1a-13.247.64.145-20231219-2011.pcap.gz,af-south-1,13.247.64.145,684384,684356
e3/af-south-1a-13.247.64.145-20231220-2011.pcap.gz,af-south-1a-13.247.64.145-20231220-2011.pcap.gz,af-south-1,13.247.64.145,909248,909220
e3/af-south-1a-13.247.64.145-20231221-2011.pcap.gz,af-south-1a-13.247.64.145-20231221-2011.pcap.gz,af-south-1,13.247.64.145,974566,974538
e3/af-south-1a-13.247.64.145-20231222-2011.pcap.gz,af-south-1a-13.247.64.145-20231222-2011.pcap.gz,af-south-1,13.247.64.145,1020698,1020670
e3/af-south-1a-13.247.64.145-20231223-2011.pcap.gz,af-south-1a-13.247.64.145-20231223-2011.pcap.gz,af-south-1,13.247.64.145,971535,971507
e3/af-south-1a-13.247.64.145-20231224-2011.pcap.gz,af-south-1a-13.247.64.145-20231224-2011.pcap.gz,af-south-1,13.247.64.145,992181,992153
e3/af-south-1a-13.247.64.145-20231225-2011.pcap.gz,af-south-1a-13.247.64.145-20231225-2011.pcap.gz,af-south-1,13.247.64.145,1046663,1046635
e3/af-south-1a-13.247.64.145-20231226-2011.pcap.gz,af-south-1a-13.247.64.145-20231226-2011.pcap.gz,af-south-1,13.247.64.145,998106,998078
e3/af-south-1a-13.247.64.145-20231227-2011.pcap.gz,af-south-1a-13.247.64.145-20231227-2011.pcap.gz,af-south-1,13.247.64.145,1062986,1062958
e3/af-south-1a-13.247.64.145-20231228-2011.pcap.gz,af-south-1a-13.247.64.145-20231228-2011.pcap.gz,af-south-1,13.247.64.145,968768,968740
e3/af-south-1a-13.247.64.145-20231229-2012.pcap.gz,af-south-1a-13.247.64.145-20231229-2012.pcap.gz,af-south-1,13.247.64.145,923298,923270
e3/af-south-1a-13.247.64.145-20231230-2012.pcap.gz,af-south-1a-13.247.64.145-20231230-2012.pcap.gz,af-south-1,13.247.64.145,939684,939656
e3/af-south-1a-13.247.64.145-20231231-2012.pcap.gz,af-south-1a-13.247.64.145-20231231-2012.pcap.gz,af-south-1,13.247.64.145,990450,990422
e3/af-south-1a-13.247.64.145-20240101-2012.pcap.gz,af-south-1a-13.247.64.145-20240101-2012.pcap.gz,af-south-1,13.247.64.145,822297,822269
e3/af-south-1a-13.247.64.145-20240102-2012.pcap.gz,af-south-1a-13.247.64.145-20240102-2012.pcap.gz,af-south-1,13.247.64.145,762764,762736
e3/af-south-1a-13.247.64.145-20240103-2012.pcap.gz,af-south-1a-13.247.64.145-20240103-2012.pcap.gz,af-south-1,13.247.64.145,860602,860574
e3/af-south-1a-13.247.64.145-20240104-2012.pcap.gz,af-south-1a-13.247.64.145-20240104-2012.pcap.gz,af-south-1,13.247.64.145,934953,934925
e3/af-south-1a-13.247.64.145-20240105-2012.pcap.gz,af-south-1a-13.247.64.145-20240105-2012.pcap.gz,af-south-1,13.247.64.145,941276,941248
e3/af-south-1a-13.247.64.145-20240106-2012.pcap.gz,af-south-1a-13.247.64.145-20240106-2012.pcap.gz,af-south-1,13.247.64.145,877148,877120
